hour,day_of_week,month,rush_intensity,time_of_day,season,day_type,traffic_volume,avg_speed,travel_time,vol_speed_ratio,temp_celsius,rain_1h,snow_1h,clouds_all,weather_encoded,bad_weather,congestion_level
1,5,3,0,3,1,2,333,85.3,19.9,3.859,10.21,0.0,0.0,0,4,1,0
1,5,3,0,3,1,2,333,89.7,22.7,3.671,10.21,0.0,0.0,0,4,1,0
2,5,3,0,3,1,2,223,88.3,20.7,2.497,10.0,0.0,0.0,75,4,1,0
8,1,4,2,0,1,2,6220,28.0,47.2,214.483,16.8,0.0,0.0,1,4,1,2
9,1,4,2,0,1,2,5776,34.6,47.0,162.247,17.73,0.0,0.0,0,0,0,2
10,1,4,1,0,1,2,4709,41.8,44.4,110.023,21.51,0.0,0.0,0,0,0,2
11,1,4,1,0,1,2,4854,46.2,43.7,102.839,23.53,0.0,0.0,0,0,0,2
12,1,4,0,1,1,2,5194,35.7,45.8,141.526,25.84,0.0,0.0,5,0,0,2
13,1,4,0,1,1,2,5069,41.3,45.9,119.835,28.01,0.0,0.0,12,1,0,2
15,1,4,1,1,1,2,5921,35.1,50.5,164.017,28.64,0.0,0.0,20,1,0,2
16,1,4,2,1,1,2,6455,21.3,52.5,289.462,28.86,0.0,0.0,20,1,0,2
17,1,4,2,2,1,2,6227,26.7,44.5,224.801,28.33,0.0,0.0,20,1,0,2
18,1,4,2,2,1,2,4824,45.2,44.0,104.416,27.0,0.0,0.0,64,1,0,2
19,1,4,0,2,1,2,3568,57.8,36.8,60.68,24.89,0.0,0.0,64,1,0,1
20,1,4,0,2,1,2,3109,58.4,35.6,52.34,23.25,0.0,0.0,64,1,0,1
21,1,4,0,3,1,2,2536,62.4,34.8,40.0,21.52,0.0,0.0,80,1,0,1
22,1,4,0,3,1,2,2027,72.6,28.0,27.541,20.72,0.0,0.0,80,1,0,0
23,1,4,0,3,1,2,3578,57.8,38.0,60.85,19.8,0.0,0.0,80,1,0,1
0,3,5,0,3,1,2,753,79.0,24.7,9.412,19.13,0.0,0.0,80,1,0,0
1,3,5,0,3,1,2,425,82.1,21.5,5.114,18.41,0.0,0.0,80,1,0,0
2,3,5,0,3,1,2,292,87.8,18.8,3.288,17.5,0.0,0.0,80,1,0,0
3,3,5,0,3,1,2,366,88.2,19.4,4.103,17.11,0.0,0.0,88,1,0,0
5,3,5,0,0,1,2,3093,58.2,35.4,52.247,15.2,0.0,0.0,24,1,0,1
6,3,5,0,0,1,2,6054,31.5,49.0,186.277,15.45,0.0,0.0,0,0,0,2
8,3,5,2,0,1,2,6276,25.1,47.5,240.46,16.36,0.0,0.0,48,1,0,2
11,3,5,1,0,1,2,5007,33.6,43.4,144.711,19.74,0.0,0.0,48,1,0,2
12,3,5,0,1,1,2,5299,35.7,43.9,144.387,24.17,0.0,0.0,8,0,0,2
14,3,5,1,1,1,2,5584,34.3,49.4,158.187,26.45,0.0,0.0,8,0,0,2
15,3,5,1,1,1,2,5907,30.1,46.6,189.936,27.12,0.0,0.0,0,0,0,2
17,3,5,2,2,1,2,6170,24.8,53.7,239.147,27.22,0.0,0.0,0,0,0,2
18,3,5,2,2,1,2,4681,37.7,47.7,120.956,26.58,0.0,0.0,0,0,0,2
20,3,5,0,2,1,2,3217,56.3,34.6,56.143,23.78,0.0,0.0,0,0,0,1
23,3,5,0,3,1,2,1194,80.8,24.7,14.597,23.6,0.0,0.0,0,0,0,0
0,6,6,0,3,2,2,662,87.1,25.2,7.514,23.36,0.0,0.0,12,1,0,0
1,6,6,0,3,2,2,393,89.6,24.1,4.338,21.22,0.0,0.0,1,0,0,0
2,6,6,0,3,2,2,306,84.5,20.5,3.579,21.22,0.0,0.0,1,0,0,0
9,6,6,2,0,2,2,5297,33.6,45.6,153.092,23.16,0.0,0.0,75,1,0,2
10,6,6,1,0,2,2,4703,44.5,42.7,103.363,26.69,0.0,0.0,40,1,0,2
11,6,6,1,0,2,2,5171,40.2,44.2,125.51,28.69,0.0,0.0,1,0,0,2
13,6,6,0,1,2,2,5382,37.4,48.7,140.156,31.03,0.0,0.0,1,0,0,2
14,6,6,1,1,2,2,5770,26.3,49.2,211.355,32.0,0.0,0.0,1,0,0,2
16,6,6,2,1,2,2,6535,22.0,51.2,284.13,32.02,0.0,0.0,40,1,0,2
17,6,6,2,2,2,2,5907,30.8,49.7,185.755,32.02,0.0,0.0,40,1,0,2
18,6,6,2,2,2,2,5199,39.5,45.2,128.37,30.69,0.0,0.0,1,0,0,2
19,6,6,0,2,2,2,3923,53.1,44.6,72.514,28.35,0.0,0.0,1,0,0,1
21,6,6,0,3,2,2,2978,60.7,34.4,48.266,25.21,0.0,0.0,0,0,0,1
22,6,6,0,3,2,2,2846,62.5,35.7,44.819,25.21,0.0,0.0,0,0,0,1
23,6,6,0,3,2,2,2018,70.1,31.0,28.383,25.21,0.0,0.0,0,0,0,0
0,1,7,0,3,2,2,1252,79.5,26.0,15.553,23.52,0.0,0.0,0,0,0,0
1,1,7,0,3,2,2,744,83.5,24.6,8.805,23.25,0.0,0.0,1,0,0,0
2,1,7,0,3,2,2,560,84.6,23.2,6.542,22.98,0.0,0.0,1,0,0,0
4,1,7,0,3,2,2,433,84.9,27.1,5.041,20.73,0.0,0.0,1,4,1,0
5,1,7,0,0,2,2,950,80.7,24.6,11.628,20.22,0.0,0.0,1,4,1,0
20,1,7,0,2,2,2,3341,58.0,31.5,56.627,26.44,0.0,0.0,12,2,1,1
21,1,7,0,3,2,2,3050,60.3,39.6,49.755,22.88,0.0,0.0,0,0,0,1
22,1,7,0,3,2,2,3792,53.2,37.9,69.963,22.48,0.0,0.0,1,0,0,1
23,1,7,0,3,2,2,3209,61.9,36.2,51.017,20.99,0.0,0.0,1,0,0,1
5,4,8,0,0,2,2,553,85.3,21.7,6.408,17.69,0.0,0.0,12,1,0,0
13,4,8,0,1,2,2,4028,47.8,38.9,82.541,21.2,0.0,0.0,0,0,0,1
14,4,8,1,1,2,2,4120,51.5,38.4,78.476,21.2,0.0,0.0,0,0,0,1
15,4,8,1,1,2,2,4326,42.6,37.6,99.22,22.97,0.0,0.0,12,1,0,1
16,4,8,2,1,2,2,4108,45.7,39.1,87.966,23.28,0.0,0.0,12,1,0,1
17,4,8,2,2,2,2,4049,50.5,41.3,78.621,23.03,0.0,0.0,12,1,0,1
18,4,8,2,2,2,2,3659,55.0,35.0,65.339,22.15,0.0,0.0,20,1,0,1
19,4,8,0,2,2,2,3433,51.9,38.2,64.896,21.46,0.0,0.0,20,1,0,1
20,4,8,0,2,2,2,2849,60.4,38.9,46.401,21.33,0.0,0.0,20,1,0,1
21,4,8,0,3,2,2,2218,66.0,31.7,33.104,21.05,0.0,0.0,44,1,0,0
22,4,8,0,3,2,2,2327,65.3,28.9,35.098,20.89,0.0,0.0,44,1,0,0
23,4,8,0,3,2,2,2109,71.7,31.4,29.01,20.56,0.0,0.0,44,1,0,0
0,0,9,0,3,3,2,542,86.7,24.6,6.18,20.42,0.0,0.0,20,1,0,0
1,0,9,0,3,3,2,385,86.1,24.5,4.42,20.76,0.0,0.0,20,1,0,0
2,0,9,0,3,3,2,284,85.5,21.8,3.283,20.52,0.0,0.0,20,1,0,0
3,0,9,0,3,3,2,322,82.7,22.8,3.847,20.52,0.0,0.0,48,4,1,0
5,0,9,0,0,3,2,2909,65.2,36.2,43.943,20.37,0.0,0.0,0,0,0,1
6,0,9,0,0,3,2,5842,33.4,50.4,169.826,20.52,0.0,0.0,48,1,0,2
7,0,9,2,0,3,2,6612,21.8,53.7,290.0,20.48,0.44,0.0,48,2,1,2
7,0,9,2,0,3,2,6612,26.0,51.8,244.889,20.48,0.44,0.0,48,2,1,2
8,0,9,2,0,3,2,6292,26.9,53.4,225.52,20.58,0.56,0.0,48,2,1,2
8,0,9,2,0,3,2,6292,26.2,50.4,231.324,20.58,0.56,0.0,48,4,1,2
8,0,9,2,0,3,2,6292,28.4,56.7,214.014,20.58,0.56,0.0,48,2,1,2
9,0,9,2,0,3,2,4944,38.3,43.4,125.802,20.7,0.57,0.0,36,2,1,2
9,0,9,2,0,3,2,4944,39.5,46.3,122.074,20.7,0.57,0.0,36,4,1,2
11,0,9,1,0,3,2,4717,43.2,41.0,106.719,22.4,0.0,0.0,36,4,1,2
11,0,9,1,0,3,2,4717,41.3,42.6,111.513,22.4,0.0,0.0,36,4,1,2
12,0,9,0,1,3,2,4865,43.4,43.1,109.572,22.94,0.0,0.0,8,4,1,2
12,0,9,0,1,3,2,4865,47.0,41.6,101.354,22.94,0.0,0.0,8,4,1,2
13,0,9,0,1,3,2,4990,37.8,43.8,128.608,26.05,0.25,0.0,8,2,1,2
13,0,9,0,1,3,2,4990,35.1,45.7,138.227,26.05,0.25,0.0,8,4,1,2
13,0,9,0,1,3,2,4990,34.1,44.5,142.165,26.05,0.25,0.0,8,4,1,2
14,0,9,1,1,3,2,5532,34.2,50.0,157.159,28.67,0.0,0.0,8,4,1,2
15,0,9,1,1,3,2,5957,28.4,47.9,202.619,30.63,0.0,0.0,0,0,0,2
16,0,9,2,1,3,2,6641,24.2,54.6,263.532,31.48,0.0,0.0,0,0,0,2
17,0,9,2,2,3,2,6387,26.5,50.7,232.255,32.16,0.0,0.0,0,0,0,2
18,0,9,2,2,3,2,4652,38.7,45.5,117.179,32.1,0.0,0.0,0,0,0,2
19,0,9,0,2,3,2,3480,49.8,39.0,68.504,31.12,0.0,0.0,0,0,0,1
20,0,9,0,2,3,2,2872,62.2,36.4,45.443,29.21,0.0,0.0,0,4,1,1
21,0,9,0,3,3,2,2389,66.5,31.6,35.393,27.62,0.0,0.0,92,1,0,0
22,0,9,0,3,3,2,1618,72.5,30.7,22.014,26.44,0.25,0.0,92,2,1,0
23,0,9,0,3,3,2,1102,74.0,22.2,14.693,25.31,0.25,0.0,92,2,1,0
23,0,9,0,3,3,2,1102,80.4,26.4,13.538,25.31,0.25,0.0,92,4,1,0
0,2,10,0,3,3,2,592,87.9,23.2,6.659,24.23,0.0,0.0,8,4,1,0
2,2,10,0,3,3,2,252,88.3,22.9,2.822,22.56,0.0,0.0,8,0,0,0
3,2,10,0,3,3,2,387,83.6,21.8,4.574,22.15,0.0,0.0,24,1,0,0
5,2,10,0,0,3,2,3011,60.0,33.1,49.361,20.83,0.0,0.0,24,2,1,1
6,2,10,0,0,3,2,6067,25.2,48.2,231.565,20.34,0.0,0.0,75,2,1,2
7,2,10,2,0,3,2,6381,29.4,51.9,209.901,19.77,0.0,0.0,20,2,1,2
8,2,10,2,0,3,2,5993,30.3,49.4,191.47,19.99,0.0,0.0,20,2,1,2
11,2,10,1,0,3,2,4874,36.0,46.1,131.73,23.37,0.0,0.0,48,1,0,2
12,2,10,0,1,3,2,4976,39.3,46.8,123.474,22.93,0.32,0.0,76,2,1,2
13,2,10,0,1,3,2,4912,42.3,44.7,113.441,24.14,0.0,0.0,76,1,0,2
15,2,10,1,1,3,2,6045,28.6,50.3,204.223,25.05,0.25,0.0,32,2,1,2
17,2,10,2,2,3,2,6400,25.2,54.1,244.275,25.89,0.0,0.0,32,1,0,2
18,2,10,2,2,3,2,4911,37.2,44.1,128.56,26.54,0.0,0.0,64,1,0,2
20,2,10,0,2,3,2,3006,61.6,34.6,48.019,23.86,0.0,0.0,64,1,0,1
21,2,10,0,3,3,2,2693,61.1,30.8,43.366,22.01,0.0,0.0,92,1,0,1
22,2,10,0,3,3,2,1676,66.8,30.1,24.72,21.53,0.0,0.0,92,1,0,0
23,2,10,0,3,3,2,1019,78.7,24.9,12.785,20.38,0.0,0.0,92,1,0,0
0,5,11,0,3,3,2,570,87.2,25.1,6.463,19.64,0.0,0.0,88,1,0,0
2,5,11,0,3,3,2,286,86.0,19.0,3.287,17.81,0.51,0.0,88,2,1,0
3,5,11,0,3,3,2,350,91.7,20.8,3.776,17.7,0.0,0.0,92,1,0,0
6,5,11,0,0,3,2,5968,31.6,51.7,183.067,16.82,0.0,0.0,0,0,0,2
8,5,11,2,0,3,2,6225,28.8,51.8,208.893,17.46,0.51,0.0,0,2,1,2
9,5,11,2,0,3,2,5490,34.7,45.1,153.782,19.51,0.51,0.0,0,2,1,2
10,5,11,1,0,3,2,4678,43.0,45.2,106.318,21.13,0.0,0.0,0,0,0,2
12,5,11,0,1,3,2,4880,40.4,41.8,117.874,26.39,0.0,0.0,0,0,0,2
14,5,11,1,1,3,2,5471,34.4,49.0,154.548,28.35,0.0,0.0,40,1,0,2
15,5,11,1,1,3,2,5832,33.3,47.2,170.029,28.0,0.0,0.0,1,0,0,2
16,5,11,2,1,3,2,6640,20.8,55.6,304.587,28.35,0.0,0.0,1,0,0,2
17,5,11,2,2,3,2,6503,21.7,52.7,286.476,27.67,0.0,0.0,1,0,0,2
18,5,11,2,2,3,2,4805,38.6,44.7,121.338,27.0,0.0,0.0,1,0,0,2
19,5,11,0,2,3,2,3602,60.1,37.8,58.953,23.98,0.0,0.0,1,4,1,1
20,5,11,0,2,3,2,3059,61.0,35.5,49.339,21.68,0.0,0.0,1,0,0,1
21,5,11,0,3,3,2,2667,64.2,33.5,40.905,21.52,0.0,0.0,1,0,0,1
22,5,11,0,3,3,2,2302,63.8,32.9,35.525,20.48,0.0,0.0,1,0,0,0
23,5,11,0,3,3,2,2306,68.8,31.4,33.037,18.97,0.0,0.0,1,0,0,0
2,0,12,0,3,0,2,282,86.8,24.3,3.212,14.97,0.0,0.0,1,0,0,0
4,0,12,0,3,0,2,843,82.2,22.7,10.132,12.48,0.0,0.0,1,0,0,0
5,0,12,0,0,0,2,3021,56.9,36.8,52.176,11.97,0.0,0.0,1,0,0,1
9,0,12,2,0,0,2,5687,33.6,49.6,164.364,16.7,0.0,0.0,0,0,0,2
11,0,12,1,0,0,2,4750,41.2,46.2,112.559,20.14,0.0,0.0,1,0,0,2
23,0,12,0,3,0,2,3069,57.0,35.6,52.914,13.4,0.0,0.0,68,1,0,1
0,4,9,0,3,3,2,866,83.5,25.0,10.249,11.8,0.0,0.0,24,1,0,0
2,4,9,0,3,3,2,358,81.8,22.4,4.324,10.78,0.0,0.0,24,1,0,0
3,4,9,0,3,3,2,383,87.9,19.5,4.308,9.33,0.25,0.0,0,2,1,0
5,4,9,0,0,3,2,2838,63.7,35.0,43.864,5.96,0.0,0.0,1,0,0,1
6,4,9,0,0,3,2,5753,29.8,55.3,186.786,5.47,0.0,0.0,1,0,0,2
7,4,9,2,0,3,2,6435,23.2,55.4,265.909,5.63,0.0,0.0,1,0,0,2
8,4,9,2,0,3,2,5873,30.6,47.8,185.854,10.31,0.0,0.0,1,0,0,2
10,4,9,1,0,3,2,4689,44.0,39.8,104.2,16.35,0.0,0.0,1,0,0,2
11,4,9,1,0,3,2,5204,37.5,46.1,135.169,17.68,0.0,0.0,1,0,0,2
12,4,9,0,1,3,2,5469,36.6,49.5,145.452,18.68,0.0,0.0,1,0,0,2
15,4,9,1,1,3,2,6309,32.2,51.5,190.03,20.69,0.0,0.0,1,0,0,2
17,4,9,2,2,3,2,5916,29.3,53.4,195.248,20.68,0.0,0.0,1,0,0,2
18,4,9,2,2,3,2,5369,31.2,45.3,166.739,19.35,0.0,0.0,1,0,0,2
19,4,9,0,2,3,2,4027,52.2,40.6,75.695,16.67,0.0,0.0,1,0,0,1
20,4,9,0,2,3,2,3271,62.3,36.1,51.675,13.33,0.0,0.0,1,0,0,1
22,4,9,0,3,3,2,2756,63.6,35.2,42.663,11.74,0.0,0.0,1,0,0,1
23,4,9,0,3,3,2,1947,67.3,31.3,28.507,11.47,0.0,0.0,1,0,0,0
1,5,9,0,3,3,2,749,82.1,26.1,9.013,10.74,0.0,0.0,1,0,0,0
2,5,9,0,3,3,2,574,80.9,22.6,7.009,10.74,0.0,0.0,1,0,0,0
5,5,9,0,0,3,2,891,83.0,27.0,10.607,10.27,0.0,0.0,1,0,0,0
7,5,9,2,0,3,2,2228,63.7,31.8,34.436,10.68,0.0,0.0,1,0,0,0
8,5,9,2,0,3,2,3407,55.0,39.8,60.839,13.35,0.0,0.0,1,0,0,1
10,5,9,1,0,3,2,4782,39.2,46.9,118.955,17.74,0.0,0.0,75,1,0,2
13,5,9,0,1,3,2,4723,43.2,43.7,106.855,20.35,0.0,0.0,1,0,0,2
14,5,9,1,1,3,2,4663,42.3,42.0,107.691,20.02,0.0,0.0,90,2,1,2
16,5,9,2,1,3,2,4588,44.7,43.3,100.394,16.67,0.0,0.0,90,2,1,2
17,5,9,2,2,3,2,4490,45.2,44.4,97.186,15.65,0.0,0.0,90,2,1,1
18,5,9,2,2,3,2,4056,46.5,37.3,85.389,14.65,0.0,0.0,90,2,1,1
19,5,9,0,2,3,2,3365,58.2,35.8,56.841,14.78,0.0,0.0,90,2,1,1
20,5,9,0,2,3,2,2939,60.5,36.1,47.789,13.98,0.0,0.0,90,2,1,1
20,5,9,0,2,3,2,2939,57.6,29.5,50.154,13.98,0.0,0.0,90,4,1,1
20,5,9,0,2,3,2,2939,67.3,32.6,43.031,13.98,0.0,0.0,90,2,1,1
21,5,9,0,3,3,2,2894,62.5,33.2,45.575,14.0,0.0,0.0,90,2,1,1
21,5,9,0,3,3,2,2894,60.6,34.3,46.981,14.0,0.0,0.0,90,4,1,1
21,5,9,0,3,3,2,2894,65.3,33.8,43.65,14.0,0.0,0.0,90,2,1,1
22,5,9,0,3,3,2,2506,70.5,31.9,35.049,14.0,0.0,0.0,90,2,1,1
22,5,9,0,3,3,2,2506,64.5,29.9,38.26,14.0,0.0,0.0,90,4,1,1
22,5,9,0,3,3,2,2506,66.0,36.1,37.403,14.0,0.0,0.0,90,2,1,1
23,5,9,0,3,3,2,1629,70.7,26.9,22.72,13.71,0.0,0.0,90,2,1,0
23,5,9,0,3,3,2,1629,73.3,24.3,21.925,13.71,0.0,0.0,90,2,1,0
23,5,9,0,3,3,2,1629,73.1,30.4,21.984,13.71,0.0,0.0,90,4,1,0
0,6,9,0,3,3,2,1236,78.2,24.6,15.606,13.72,0.0,0.0,90,2,1,0
0,6,9,0,3,3,2,1236,78.6,23.8,15.528,13.72,0.0,0.0,90,4,1,0
0,6,9,0,3,3,2,1236,79.3,27.5,15.392,13.72,0.0,0.0,90,2,1,0
1,6,9,0,3,3,2,865,82.1,23.3,10.409,13.49,0.0,0.0,90,2,1,0
1,6,9,0,3,3,2,865,77.7,24.7,10.991,13.49,0.0,0.0,90,2,1,0
2,6,9,0,3,3,2,516,82.0,21.3,6.217,14.0,0.0,0.0,90,2,1,0
2,6,9,0,3,3,2,516,83.2,21.7,6.128,14.0,0.0,0.0,90,4,1,0
3,6,9,0,3,3,2,289,86.3,19.5,3.31,13.59,0.0,0.0,90,2,1,0
3,6,9,0,3,3,2,289,90.3,19.0,3.165,13.59,0.0,0.0,90,4,1,0
4,6,9,0,3,3,2,295,83.6,28.4,3.487,13.71,0.0,0.0,90,2,1,0
4,6,9,0,3,3,2,295,86.0,19.8,3.391,13.71,0.0,0.0,90,4,1,0
4,6,9,0,3,3,2,295,89.9,18.5,3.245,13.71,0.0,0.0,90,2,1,0
7,6,9,2,0,3,2,1155,77.6,28.0,14.695,13.33,0.0,0.0,90,1,0,0
8,6,9,2,0,3,2,1936,72.0,30.2,26.521,14.0,0.0,0.0,90,1,0,0
11,6,9,1,0,3,2,4223,47.4,41.1,87.252,15.65,0.0,0.0,90,1,0,1
12,6,9,0,1,3,2,4523,45.5,41.6,97.269,16.51,0.0,0.0,90,1,0,2
13,6,9,0,1,3,2,4312,46.2,40.7,91.356,17.76,0.0,0.0,90,1,0,1
14,6,9,1,1,3,2,3971,52.3,39.3,74.503,18.52,0.0,0.0,90,1,0,1
16,6,9,2,1,3,2,4273,42.6,43.6,98.005,18.57,0.0,0.0,75,1,0,1
17,6,9,2,2,3,2,4171,47.2,40.4,86.535,18.0,0.0,0.0,75,1,0,1
19,6,9,0,2,3,2,3508,55.8,39.8,61.761,14.98,0.0,0.0,90,1,0,1
20,6,9,0,2,3,2,2994,61.7,34.9,47.751,13.65,0.0,0.0,75,1,0,1
21,6,9,0,3,3,2,2274,71.7,31.0,31.279,11.25,0.0,0.0,1,0,0,0
22,6,9,0,3,3,2,1598,72.8,25.9,21.653,11.01,0.0,0.0,1,0,0,0
0,0,9,0,3,3,2,533,89.1,27.0,5.916,8.48,0.0,0.0,1,4,1,0
1,0,9,0,3,3,2,294,85.1,21.5,3.415,7.74,0.0,0.0,1,0,0,0
2,0,9,0,3,3,2,237,91.6,21.2,2.559,5.99,0.0,0.0,1,4,1,0
4,0,9,0,3,3,2,820,84.3,27.8,9.613,4.5,0.0,0.0,1,4,1,0
5,0,9,0,0,3,2,2863,58.6,35.1,48.037,3.99,0.0,0.0,1,0,0,1
8,0,9,2,0,3,2,6158,29.3,51.8,203.234,8.33,0.0,0.0,1,0,0,2
10,0,9,1,0,3,2,4397,45.9,42.1,93.753,12.02,0.0,0.0,1,0,0,1
11,0,9,1,0,3,2,4585,46.0,41.4,97.553,14.02,0.0,0.0,1,0,0,2
12,0,9,0,1,3,2,4862,40.7,46.7,116.595,16.03,0.0,0.0,1,0,0,2
13,0,9,0,1,3,2,4772,41.4,41.0,112.547,17.02,0.0,0.0,1,0,0,2
14,0,9,1,1,3,2,5191,42.2,44.0,120.162,17.68,0.0,0.0,1,0,0,2
19,0,9,0,2,3,2,3354,56.2,35.2,58.636,13.98,0.0,0.0,1,0,0,1
20,0,9,0,2,3,2,2881,63.7,34.9,44.529,11.33,0.0,0.0,1,0,0,1
22,0,9,0,3,3,2,1566,73.7,27.8,20.964,10.72,0.0,0.0,1,0,0,0
23,0,9,0,3,3,2,986,85.1,21.2,11.452,10.73,0.0,0.0,1,0,0,0
1,1,9,0,3,3,2,331,84.7,26.3,3.862,10.22,0.0,0.0,1,0,0,0
2,1,9,0,3,3,2,233,85.8,22.7,2.684,9.47,0.0,0.0,1,0,0,0
3,1,9,0,3,3,2,336,91.2,20.7,3.644,9.47,0.0,0.0,1,0,0,0
4,1,9,0,3,3,2,803,80.6,24.9,9.841,8.98,0.0,0.0,1,0,0,0
5,1,9,0,0,3,2,3058,64.2,36.2,46.902,9.74,0.0,0.0,1,0,0,1
9,1,9,2,0,3,2,5445,38.2,46.6,138.903,13.0,0.0,0.0,90,1,0,2
10,1,9,1,0,3,2,4489,44.6,43.2,98.443,15.35,0.0,0.0,90,1,0,1
11,1,9,1,0,3,2,4816,36.4,44.9,128.77,17.32,0.0,0.0,90,1,0,2
13,1,9,0,1,3,2,5018,39.8,47.3,122.99,19.7,0.0,0.0,75,1,0,2
14,1,9,1,1,3,2,5303,37.3,46.7,138.46,19.04,0.0,0.0,90,1,0,2
16,1,9,2,1,3,2,6605,27.5,53.7,231.754,17.52,0.0,0.0,90,1,0,2
17,1,9,2,2,3,2,6298,31.8,51.1,192.012,17.0,0.0,0.0,90,1,0,2
19,1,9,0,2,3,2,3405,53.9,36.2,62.022,14.5,0.0,0.0,90,2,1,1
19,1,9,0,2,3,2,3405,58.4,35.5,57.323,14.5,0.0,0.0,90,4,1,1
20,1,9,0,2,3,2,3150,60.8,34.1,50.971,14.5,0.0,0.0,90,4,1,1
21,1,9,0,3,3,2,3345,59.8,35.8,55.016,14.67,0.0,0.0,90,4,1,1
21,1,9,0,3,3,2,3345,58.0,36.3,56.695,14.67,0.0,0.0,90,2,1,1
22,1,9,0,3,3,2,1776,66.4,30.9,26.35,15.0,0.0,0.0,90,2,1,0
22,1,9,0,3,3,2,1776,71.8,28.1,24.396,15.0,0.0,0.0,90,4,1,0
22,1,9,0,3,3,2,1776,68.8,28.2,25.444,15.0,0.0,0.0,90,2,1,0
23,1,9,0,3,3,2,977,79.6,24.3,12.122,15.0,0.0,0.0,90,4,1,0
23,1,9,0,3,3,2,977,83.2,24.8,11.603,15.0,0.0,0.0,90,2,1,0
1,2,9,0,3,3,2,332,87.6,25.1,3.747,15.57,0.0,0.0,90,2,1,0
1,2,9,0,3,3,2,332,90.1,20.9,3.644,15.57,0.0,0.0,90,4,1,0
1,2,9,0,3,3,2,332,87.7,22.8,3.743,15.57,0.0,0.0,90,2,1,0
3,2,9,0,3,3,2,331,82.8,22.4,3.95,16.39,0.0,0.0,90,4,1,0
4,2,9,0,3,3,2,850,73.9,24.4,11.348,16.43,0.0,0.0,90,2,1,0
4,2,9,0,3,3,2,850,81.9,22.3,10.253,16.43,0.0,0.0,90,4,1,0
4,2,9,0,3,3,2,850,80.9,25.3,10.379,16.43,0.0,0.0,90,2,1,0
5,2,9,0,0,3,2,2940,57.7,30.8,50.085,16.57,0.0,0.0,90,2,1,1
5,2,9,0,0,3,2,2940,55.5,32.7,52.035,16.57,0.0,0.0,90,4,1,1
7,2,9,2,0,3,2,5951,28.3,48.7,203.106,17.19,0.0,0.0,90,2,1,2
7,2,9,2,0,3,2,5951,29.9,49.3,192.589,17.19,0.0,0.0,90,4,1,2
8,2,9,2,0,3,2,5653,35.5,48.4,154.877,18.0,0.0,0.0,90,4,1,2
8,2,9,2,0,3,2,5653,34.0,51.0,161.514,18.0,0.0,0.0,90,2,1,2
8,2,9,2,0,3,2,5653,38.3,49.5,143.842,18.0,0.0,0.0,90,2,1,2
10,2,9,1,0,3,2,4501,41.9,42.8,104.918,19.0,0.0,0.0,90,4,1,2
11,2,9,1,0,3,2,4839,44.3,43.5,106.821,20.74,0.0,0.0,90,4,1,2
14,2,9,1,1,3,2,5556,34.6,47.1,156.067,22.25,0.0,0.0,90,4,1,2
14,2,9,1,1,3,2,5556,36.5,45.5,148.16,22.25,0.0,0.0,90,4,1,2
16,2,9,2,1,3,2,6807,20.6,49.8,315.139,23.0,0.0,0.0,90,1,0,2
18,2,9,2,2,3,2,4981,43.4,42.4,112.185,23.26,0.0,0.0,40,4,1,2
20,2,9,0,2,3,2,3216,58.7,38.4,53.869,24.66,0.0,0.0,0,0,0,1
21,2,9,0,3,3,2,2557,62.4,31.4,40.331,21.24,0.0,0.0,1,4,1,1
23,2,9,0,3,3,2,1106,78.9,24.5,13.842,21.48,0.0,0.0,1,4,1,0
0,3,9,0,3,3,2,542,83.9,24.8,6.384,21.49,0.0,0.0,1,4,1,0
2,3,9,0,3,3,2,260,88.9,16.0,2.892,21.97,0.0,0.0,40,4,1,0
4,3,9,0,3,3,2,815,78.3,22.9,10.277,21.56,0.0,0.0,90,2,1,0
4,3,9,0,3,3,2,815,81.8,21.9,9.843,21.56,0.0,0.0,90,2,1,0
7,3,9,2,0,3,2,6720,24.0,54.2,268.8,19.98,0.0,0.0,1,4,1,2
8,3,9,2,0,3,2,6300,27.1,52.6,224.199,21.0,0.0,0.0,75,2,1,2
8,3,9,2,0,3,2,6300,31.0,52.6,196.875,21.0,0.0,0.0,75,4,1,2
11,3,9,1,0,3,2,4704,45.3,46.5,101.598,19.29,0.0,0.0,75,2,1,2
11,3,9,1,0,3,2,4704,42.9,44.6,107.153,19.29,0.0,0.0,75,4,1,2
13,3,9,0,1,3,2,5060,40.1,45.8,123.114,21.0,0.0,0.0,75,1,0,2
16,3,9,2,1,3,2,6600,24.9,57.9,254.826,24.05,0.0,0.0,40,1,0,2
17,3,9,2,2,3,2,6259,28.6,47.0,211.453,22.5,0.0,0.0,40,1,0,2
19,3,9,0,2,3,2,3785,46.7,43.3,79.35,20.75,0.0,0.0,1,0,0,1
20,3,9,0,2,3,2,3235,56.7,39.7,56.066,19.33,0.0,0.0,1,0,0,1
21,3,9,0,3,3,2,2922,56.3,34.3,50.995,18.73,0.0,0.0,40,4,1,1
22,3,9,0,3,3,2,2069,73.1,28.9,27.922,17.99,0.0,0.0,1,0,0,0
23,3,9,0,3,3,2,1153,78.3,24.4,14.54,16.99,0.0,0.0,1,0,0,0
0,4,9,0,3,3,2,649,82.9,22.7,7.735,16.24,0.0,0.0,1,0,0,0
